ID,Num_Atoms,Tag,GDB_Index,A,B,C,Dipole,Alpha,HOMO,LUMO,Gap,R^2,ZPVE,U0,U298,H298,G298,Cv,SMILES,InChI,canonical_smiles,split
dsgdb9nsd_041252,17,gdb,41252,2.99045,2.15807,1.72596,1.6444,70.64,-0.2251,0.0449,0.27,825.4705,0.139883,-417.882309,-417.876438,-417.875494,-417.912199,25.351,C1OC2C3NC4C3NC124,"InChI=1S/C6H8N2O/c1-6-4-2(8-6)3(7-4)5(6)9-1/h2-5,7-8H,1H2	InChI=1S/C6H8N2O/c1-6-4-2(8-6)3(7-4)5(6)9-1/h2-5,7-8H,1H2/t2-,3-,4+,5-,6-/m1/s1",C1OC2C3NC4C3NC142,train
dsgdb9nsd_041253,16,gdb,41253,3.01594,2.17411,1.73506,0.4387,66.82,-0.2364,0.0356,0.272,808.5116,0.126913,-437.762152,-437.756325,-437.755381,-437.792034,24.862,C1OC2C3NC4C3OC124,"InChI=1S/C6H7NO2/c1-6-4-3(9-6)2(7-4)5(6)8-1/h2-5,7H,1H2	InChI=1S/C6H7NO2/c1-6-4-3(9-6)2(7-4)5(6)8-1/h2-5,7H,1H2/t2-,3-,4+,5-,6-/m1/s1",C1OC2C3NC4C3OC142,train
dsgdb9nsd_041254,17,gdb,41254,2.99632,2.12929,1.71718,2.9957,70.59,-0.245,0.0544,0.2994,833.4011,0.138381,-421.727036,-421.721123,-421.720179,-421.756992,25.35,C1OC2C3OC4C3CC124,"InChI=1S/C7H8O2/c1-3-4-6-7(1,2-8-6)5(3)9-4/h3-6H,1-2H2	InChI=1S/C7H8O2/c1-3-4-6-7(1,2-8-6)5(3)9-4/h3-6H,1-2H2/t3-,4-,5+,6-,7+/m1/s1",C1OC2C3OC4C3CC142,train
dsgdb9nsd_041255,16,gdb,41255,3.0285,2.15728,1.7246,2.5974,67.13,-0.2394,0.038,0.2774,812.7924,0.126675,-437.755996,-437.750164,-437.74922,-437.785906,24.823,C1OC2C3OC4C3NC124,"InChI=1S/C6H7NO2/c1-6-4-2(7-6)3(9-4)5(6)8-1/h2-5,7H,1H2	InChI=1S/C6H7NO2/c1-6-4-2(7-6)3(9-4)5(6)8-1/h2-5,7H,1H2/t2-,3-,4+,5-,6-/m1/s1",C1OC2C3OC4C3NC142,train
dsgdb9nsd_041256,15,gdb,41256,3.05429,2.17374,1.73224,1.3904,63.39,-0.2465,0.0282,0.2747,796.0173,0.113685,-457.635468,-457.629678,-457.628734,-457.665374,24.338,C1OC2C3OC4C3OC124,"InChI=1S/C6H6O3/c1-6-4(7-1)2-3(9-6)5(6)8-2/h2-5H,1H2	InChI=1S/C6H6O3/c1-6-4(7-1)2-3(9-6)5(6)8-2/h2-5H,1H2/t2-,3-,4-,5+,6+/m1/s1",C1OC2C3OC4C3OC124,train
dsgdb9nsd_041257,19,gdb,41257,3.36076,1.85399,1.4724,1.9,78.05,-0.2367,0.073,0.3096,923.7625,0.162003,-385.816842,-385.810466,-385.809522,-385.847169,27.264,C1C2CC34COC3C1C24,"InChI=1S/C8H10O/c1-4-2-8-3-9-7(8)5(1)6(4)8/h4-7H,1-3H2	InChI=1S/C8H10O/c1-4-2-8-3-9-7(8)5(1)6(4)8/h4-7H,1-3H2/t4-,5-,6+,7+,8-/m0/s1",C1C2CC34COC3C1C24,train
dsgdb9nsd_041258,18,gdb,41258,3.4587,1.89396,1.50322,2.6316,74.19,-0.2282,0.0655,0.2938,896.3371,0.150379,-401.860001,-401.853724,-401.85278,-401.890276,26.47,C1C2CC34COC3C1N24,"InChI=1S/C7H9NO/c1-4-2-7-3-9-6(7)5(1)8(4)7/h4-6H,1-3H2	InChI=1S/C7H9NO/c1-4-2-7-3-9-6(7)5(1)8(4)7/h4-6H,1-3H2/t4-,5+,6+,7+/m0/s1",C1C2CC34COC3C1N24,train
dsgdb9nsd_041259,17,gdb,41259,3.46549,1.92732,1.52636,1.5461,70.55,-0.2401,0.0609,0.301,871.4378,0.137876,-421.735145,-421.729057,-421.728113,-421.765254,25.819,C1C2OC34COC3C1C24,"InChI=1S/C7H8O2/c1-3-5-4(1)9-7(5)2-8-6(3)7/h3-6H,1-2H2	InChI=1S/C7H8O2/c1-3-5-4(1)9-7(5)2-8-6(3)7/h3-6H,1-2H2/t3-,4+,5-,6+,7+/m0/s1",C1C2OC34COC3C1C24,train
dsgdb9nsd_041260,21,gdb,41260,3.26641,1.81748,1.44129,0.1044,85.54,-0.2463,0.0934,0.3397,972.567,0.18573,-349.89853,-349.891875,-349.890931,-349.929021,29.015,C1CC23CC4CC(C12)C34,"InChI=1S/C9H12/c1-2-9-4-5-3-6(7(1)9)8(5)9/h5-8H,1-4H2	InChI=1S/C9H12/c1-2-9-4-5-3-6(7(1)9)8(5)9/h5-8H,1-4H2/t5-,6+,7+,8+,9-/m1/s1",C1C2CC34CCC3C1C24,train
dsgdb9nsd_041261,20,gdb,41261,3.35918,1.86169,1.47409,1.6219,81.62,-0.2182,0.0774,0.2956,943.4197,0.174123,-365.943518,-365.936937,-365.935993,-365.974,28.243,C1CC23CC4CC(C12)N34,"InChI=1S/C8H11N/c1-2-8-4-5-3-7(6(1)8)9(5)8/h5-7H,1-4H2	InChI=1S/C8H11N/c1-2-8-4-5-3-7(6(1)8)9(5)8/h5-7H,1-4H2/t5-,6+,7+,8-/m1/s1",C1C2CC34CCC3C1N24,test
dsgdb9nsd_041262,20,gdb,41262,3.31559,1.87921,1.47211,1.5068,81.7,-0.2006,0.0749,0.2755,941.5769,0.174096,-365.92968,-365.923176,-365.922232,-365.960054,28.171,C1CC23CC4CN(C12)C34,"InChI=1S/C8H11N/c1-2-8-3-5-4-9(6(1)8)7(5)8/h5-7H,1-4H2	InChI=1S/C8H11N/c1-2-8-3-5-4-9(6(1)8)7(5)8/h5-7H,1-4H2/t5-,6+,7+,8+/m0/s1",C1CC23CC4CN(C12)C43,train
dsgdb9nsd_041263,19,gdb,41263,3.3991,1.84578,1.47622,1.7958,78.16,-0.2341,0.0725,0.3066,924.2275,0.161723,-385.819715,-385.813332,-385.812388,-385.850031,27.482,C1CC23CC4OC(C12)C34,"InChI=1S/C8H10O/c1-2-8-3-5-6(8)7(9-5)4(1)8/h4-7H,1-3H2	InChI=1S/C8H10O/c1-2-8-3-5-6(8)7(9-5)4(1)8/h4-7H,1-3H2/t4-,5+,6-,7-,8+/m0/s1",C1CC23CC4OC(C12)C43,train
dsgdb9nsd_041265,19,gdb,41265,3.49677,1.88649,1.5117,1.5859,78.26,-0.2098,0.0691,0.2789,910.4799,0.162294,-381.965187,-381.958815,-381.957871,-381.995466,27.354,C1CC23CN4CC(C24)N13,"InChI=1S/C7H10N2/c1-2-9-5-3-8-4-7(1,9)6(5)8/h5-6H,1-4H2	InChI=1S/C7H10N2/c1-2-9-5-3-8-4-7(1,9)6(5)8/h5-6H,1-4H2/t5-,6+,7+/m0/s1",C1C2C3N1CC31CCN21,train
dsgdb9nsd_041266,19,gdb,41266,3.37157,1.88881,1.49518,1.627,77.94,-0.2264,0.0769,0.3034,918.9155,0.161721,-385.821134,-385.814773,-385.813828,-385.851398,27.541,C1CC23OC4CC(C12)C34,"InChI=1S/C8H10O/c1-2-8-5(1)4-3-6(9-8)7(4)8/h4-7H,1-3H2	InChI=1S/C8H10O/c1-2-8-5(1)4-3-6(9-8)7(4)8/h4-7H,1-3H2/t4-,5-,6-,7+,8+/m0/s1",C1C2OC34CCC3C1C24,train
dsgdb9nsd_041268,19,gdb,41268,3.35576,1.86651,1.48091,1.6476,77.72,-0.2283,0.0755,0.3038,920.9119,0.161897,-385.818624,-385.812252,-385.811308,-385.848932,27.403,C1OC23CC4CC(C12)C34,"InChI=1S/C8H10O/c1-4-2-8-6(3-9-8)5(1)7(4)8/h4-7H,1-3H2	InChI=1S/C8H10O/c1-4-2-8-6(3-9-8)5(1)7(4)8/h4-7H,1-3H2/t4-,5+,6+,7+,8+/m1/s1",C1C2CC34OCC3C1C24,test
dsgdb9nsd_041269,18,gdb,41269,3.40421,1.92827,1.51011,1.4426,73.91,-0.2125,0.0628,0.2752,891.2514,0.150187,-401.847423,-401.841201,-401.840257,-401.877609,26.587,C1OC23CC4CN(C12)C34,"InChI=1S/C7H9NO/c1-4-2-8-5-3-9-7(1,5)6(4)8/h4-6H,1-3H2	InChI=1S/C7H9NO/c1-4-2-8-5-3-9-7(1,5)6(4)8/h4-6H,1-3H2/t4-,5+,6+,7-/m0/s1",C1OC23CC4CN(C12)C43,train
dsgdb9nsd_041270,17,gdb,41270,3.49531,1.89321,1.51663,0.842,70.44,-0.2398,0.0592,0.299,873.5724,0.137857,-421.738029,-421.731931,-421.730987,-421.768162,25.873,C1OC23CC4OC(C12)C34,"InChI=1S/C7H8O2/c1-4-5-6(9-4)3-2-8-7(1,3)5/h3-6H,1-2H2	InChI=1S/C7H8O2/c1-4-5-6(9-4)3-2-8-7(1,3)5/h3-6H,1-2H2/t3-,4+,5-,6-,7-/m0/s1",C1OC23CC4OC(C12)C43,test
dsgdb9nsd_041271,18,gdb,41271,3.48337,1.88163,1.50261,2.0877,74.15,-0.212,0.0714,0.2834,893.9481,0.150264,-401.848256,-401.842027,-401.841083,-401.878479,26.468,C1OC23CN4CC(C12)C34,"InChI=1S/C7H9NO/c1-4-5-2-9-7(5)3-8(1)6(4)7/h4-6H,1-3H2	InChI=1S/C7H9NO/c1-4-5-2-9-7(5)3-8(1)6(4)7/h4-6H,1-3H2/t4-,5-,6-,7-/m0/s1",C1OC23CN4CC(C12)C43,train
dsgdb9nsd_041272,18,gdb,41272,3.50517,1.86501,1.49325,0.8704,74.35,-0.2124,0.0614,0.2737,896.592,0.150423,-401.846512,-401.840284,-401.83934,-401.87675,26.318,C1C2C3OCC33CN1C23,"InChI=1S/C7H9NO/c1-4-5-7(2-8(1)5)3-9-6(4)7/h4-6H,1-3H2	InChI=1S/C7H9NO/c1-4-5-7(2-8(1)5)3-9-6(4)7/h4-6H,1-3H2/t4-,5+,6+,7-/m1/s1",C1C2C3OCC34CN1C24,train
dsgdb9nsd_041273,17,gdb,41273,3.49976,1.88345,1.50984,2.1926,70.71,-0.2362,0.0584,0.2946,876.1149,0.137993,-421.735809,-421.729708,-421.728764,-421.76596,25.71,C1OC2C3OC4CC12C34,"InChI=1S/C7H8O2/c1-3-4-5(9-3)6-7(1,4)2-8-6/h3-6H,1-2H2	InChI=1S/C7H8O2/c1-3-4-5(9-3)6-7(1,4)2-8-6/h3-6H,1-2H2/t3-,4+,5-,6+,7-/m0/s1",C1OC2C3OC4CC12C43,train
dsgdb9nsd_041275,20,gdb,41275,2.89071,1.98776,1.82337,1.6901,81.61,-0.2083,0.074,0.2823,883.0686,0.174352,-365.919456,-365.913117,-365.912172,-365.949533,28.242,C1CC23CC4CC12CN34,"InChI=1S/C8H11N/c1-2-8-4-6-3-7(1,8)5-9(6)8/h6H,1-5H2	InChI=1S/C8H11N/c1-2-8-4-6-3-7(1,8)5-9(6)8/h6H,1-5H2/t6-,7-,8-/m1/s1",C1CC23CC4CC12CN43,train
dsgdb9nsd_041276,19,gdb,41276,2.91169,2.0242,1.79608,1.6617,78.13,-0.2342,0.0817,0.316,869.7878,0.161774,-385.815752,-385.809452,-385.808508,-385.845881,27.671,C1CC23CC4CC12OC34,"InChI=1S/C8H10O/c1-2-8-4-5-3-7(1,8)6(5)9-8/h5-6H,1-4H2	InChI=1S/C8H10O/c1-2-8-4-5-3-7(1,8)6(5)9-8/h5-6H,1-4H2/t5-,6+,7-,8-/m0/s1",C1CC23CC4CC12OC43,train
dsgdb9nsd_041277,19,gdb,41277,2.85689,2.04482,1.86331,1.4886,78.26,-0.2305,0.0789,0.3094,859.6176,0.16165,-385.805732,-385.799489,-385.798545,-385.835753,27.673,C1CC23CC4OC12CC34,"InChI=1S/C8H10O/c1-2-8-3-5-6(9-8)4-7(1,5)8/h5-6H,1-4H2	InChI=1S/C8H10O/c1-2-8-3-5-6(9-8)4-7(1,5)8/h5-6H,1-4H2/t5-,6-,7+,8-/m1/s1",C1CC23CC4OC12CC43,train
dsgdb9nsd_041278,20,gdb,41278,2.90957,1.97722,1.79488,1.7617,81.86,-0.222,0.0872,0.3092,885.9022,0.174523,-365.914989,-365.908656,-365.907712,-365.945088,28.114,C1CC23CN4CC12CC34,"InChI=1S/C8H11N/c1-2-8-5-9-4-7(1,8)3-6(8)9/h6H,1-5H2	InChI=1S/C8H11N/c1-2-8-5-9-4-7(1,8)3-6(8)9/h6H,1-5H2/t6-,7-,8-/m0/s1",C1CC23CN4CC12CC43,train
dsgdb9nsd_041279,18,gdb,41279,2.91856,2.07063,1.82527,1.0405,74.48,-0.2228,0.0669,0.2897,845.0334,0.15023,-401.850993,-401.844777,-401.843833,-401.881102,27.063,C1CC23NC4CC12OC34,"InChI=1S/C7H9NO/c1-2-7-5-4(8-7)3-6(1,7)9-5/h4-5,8H,1-3H2	InChI=1S/C7H9NO/c1-2-7-5-4(8-7)3-6(1,7)9-5/h4-5,8H,1-3H2/t4-,5+,6-,7-/m0/s1",C1CC23NC4CC12OC43,test
dsgdb9nsd_041281,18,gdb,41281,2.87909,2.08282,1.84969,1.3957,74.4,-0.2216,0.0682,0.2898,841.6817,0.150244,-401.853919,-401.847727,-401.846782,-401.884002,27.022,C1CC23OC4CC12NC34,"InChI=1S/C7H9NO/c1-2-7-5-4(9-7)3-6(1,7)8-5/h4-5,8H,1-3H2	InChI=1S/C7H9NO/c1-2-7-5-4(9-7)3-6(1,7)8-5/h4-5,8H,1-3H2/t4-,5+,6-,7-/m0/s1",C1CC23OC4CC12NC43,train
dsgdb9nsd_041282,17,gdb,41282,2.92579,2.10596,1.84214,0.5854,70.48,-0.2268,0.0597,0.2865,825.8353,0.137324,-421.733031,-421.726888,-421.725944,-421.763126,26.44,C1CC23OC4CC12OC34,"InChI=1S/C7H8O2/c1-2-7-5-4(8-7)3-6(1,7)9-5/h4-5H,1-3H2	InChI=1S/C7H8O2/c1-2-7-5-4(8-7)3-6(1,7)9-5/h4-5H,1-3H2/t4-,5+,6-,7-/m0/s1",C1CC23OC4CC12OC43,train
dsgdb9nsd_041284,19,gdb,41284,2.86576,2.02773,1.83506,1.7252,77.91,-0.2402,0.0745,0.3147,861.1206,0.162252,-385.803856,-385.797715,-385.796771,-385.833803,27.246,C1OC23CC4C(CC124)C3,"InChI=1S/C8H10O/c1-5-2-8-3-6(5)7(1,8)4-9-8/h5-6H,1-4H2	InChI=1S/C8H10O/c1-5-2-8-3-6(5)7(1,8)4-9-8/h5-6H,1-4H2/t5-,6+,7+,8-/m0/s1",C1C2CC34COC13CC24,train
dsgdb9nsd_041285,19,gdb,41285,2.85122,2.052,1.83627,1.7605,78.01,-0.2375,0.0722,0.3096,859.4298,0.16236,-385.806973,-385.800835,-385.799891,-385.836918,27.194,C1OC23CC4CC12CC34,"InChI=1S/C8H10O/c1-5-2-8-6(5)3-7(1,8)4-9-8/h5-6H,1-4H2	InChI=1S/C8H10O/c1-5-2-8-6(5)3-7(1,8)4-9-8/h5-6H,1-4H2/t5-,6-,7-,8-/m1/s1",C1OC23CC4CC12CC43,train
dsgdb9nsd_041286,18,gdb,41286,2.9075,2.08534,1.8398,2.7365,74.53,-0.2336,0.0672,0.3008,838.7503,0.150939,-401.848457,-401.842452,-401.841508,-401.878321,26.491,C1OC23CC4CC12NC34,"InChI=1S/C7H9NO/c1-4-2-7-5(4)8-6(1,7)3-9-7/h4-5,8H,1-3H2	InChI=1S/C7H9NO/c1-4-2-7-5(4)8-6(1,7)3-9-7/h4-5,8H,1-3H2/t4-,5-,6-,7-/m1/s1",C1OC23CC4CC12NC43,train
dsgdb9nsd_041287,17,gdb,41287,2.95807,2.10822,1.83902,2.1306,70.58,-0.2386,0.059,0.2976,821.979,0.138053,-421.729009,-421.723057,-421.722113,-421.758873,25.896,C1OC23CC4CC12OC34,"InChI=1S/C7H8O2/c1-4-2-7-5(4)9-6(1,7)3-8-7/h4-5H,1-3H2	InChI=1S/C7H8O2/c1-4-2-7-5(4)9-6(1,7)3-8-7/h4-5H,1-3H2/t4-,5-,6-,7-/m1/s1",C1OC23CC4CC12OC43,train
dsgdb9nsd_041288,18,gdb,41288,2.98715,2.03074,1.83824,1.2541,74.23,-0.2293,0.0615,0.2908,839.0015,0.150573,-401.827564,-401.821507,-401.820563,-401.857477,26.541,C1OC23CC4N(CC124)C3,"InChI=1S/C7H9NO/c1-5-6-2-8(5)3-7(1,6)9-4-6/h5H,1-4H2	InChI=1S/C7H9NO/c1-5-6-2-8(5)3-7(1,6)9-4-6/h5H,1-4H2/t5-,6+,7+/m0/s1",C1C2N3CC14OCC24C3,train
dsgdb9nsd_041289,17,gdb,41289,2.91786,2.11989,1.9022,0.8411,70.74,-0.2426,0.0509,0.2934,813.3291,0.137848,-421.717805,-421.711849,-421.710905,-421.747643,25.986,C1OC23CC4OC12CC34,"InChI=1S/C7H8O2/c1-4-5-2-7(4)6(1,9-5)3-8-7/h4-5H,1-3H2	InChI=1S/C7H8O2/c1-4-5-2-7(4)6(1,9-5)3-8-7/h4-5H,1-3H2/t4-,5-,6+,7-/m1/s1",C1OC23CC4OC12CC43,train
dsgdb9nsd_041290,18,gdb,41290,2.95992,2.03237,1.86574,1.081,74.1,-0.2188,0.0571,0.2759,837.9371,0.150401,-401.830633,-401.824567,-401.823623,-401.860528,26.664,C1OC23CN4C(CC124)C3,"InChI=1S/C7H9NO/c1-5-2-7-3-8(5)6(1,7)4-9-7/h5H,1-4H2	InChI=1S/C7H9NO/c1-5-2-7-3-8(5)6(1,7)4-9-7/h5H,1-4H2/t5-,6-,7-/m0/s1",C1C2CC34COC13CN24,train
dsgdb9nsd_041291,18,gdb,41291,2.96921,2.05713,1.83871,1.3893,74.38,-0.24,0.0638,0.3038,837.3736,0.150718,-401.831916,-401.825869,-401.824925,-401.861824,26.448,C1OC23CN4CC12CC34,"InChI=1S/C7H9NO/c1-5-7-3-8(5)2-6(1,7)4-9-7/h5H,1-4H2	InChI=1S/C7H9NO/c1-5-7-3-8(5)2-6(1,7)4-9-7/h5H,1-4H2/t5-,6-,7+/m0/s1",C1OC23CN4CC12CC43,train
dsgdb9nsd_041292,19,gdb,41292,3.64111,1.69891,1.60908,1.8812,78.3,-0.2462,0.0691,0.3152,907.4081,0.162626,-385.802623,-385.796561,-385.795617,-385.832599,26.732,C1C2CC34COC3C2C14,"InChI=1S/C8H10O/c1-4-2-8-3-9-7(8)6(4)5(1)8/h4-7H,1-3H2	InChI=1S/C8H10O/c1-4-2-8-3-9-7(8)6(4)5(1)8/h4-7H,1-3H2/t4-,5-,6+,7-,8+/m0/s1",C1C2CC34COC3C2C14,test
dsgdb9nsd_041293,21,gdb,41293,3.50231,1.67185,1.58005,0.088,85.86,-0.242,0.0955,0.3375,955.0439,0.186477,-349.887412,-349.881093,-349.880149,-349.917518,28.435,C1CC23CC4CC2C4C13,"InChI=1S/C9H12/c1-2-9-4-5-3-7(9)8(5)6(1)9/h5-8H,1-4H2	InChI=1S/C9H12/c1-2-9-4-5-3-7(9)8(5)6(1)9/h5-8H,1-4H2/t5-,6-,7-,8-,9+/m0/s1",C1CC23CC4CC2C4C13,train
dsgdb9nsd_041294,20,gdb,41294,3.57189,1.71552,1.6076,1.5925,81.83,-0.2075,0.0743,0.2818,927.2317,0.174641,-365.917904,-365.911652,-365.910708,-365.947968,27.848,C1CC23CC4CC2N4C13,"InChI=1S/C8H11N/c1-2-8-4-5-3-7(8)9(5)6(1)8/h5-7H,1-4H2	InChI=1S/C8H11N/c1-2-8-4-5-3-7(8)9(5)6(1)8/h5-7H,1-4H2/t5-,6+,7+,8+/m0/s1",C1CC23CC4CC2N4C13,train
dsgdb9nsd_041295,19,gdb,41295,3.59316,1.69711,1.59696,1.6895,78.01,-0.2341,0.0823,0.3164,912.7719,0.162283,-385.80997,-385.803825,-385.802881,-385.840024,27.102,C1CC23CC4OC2C4C13,"InChI=1S/C8H10O/c1-2-8-3-5-6(4(1)8)7(8)9-5/h4-7H,1-3H2	InChI=1S/C8H10O/c1-2-8-3-5-6(4(1)8)7(8)9-5/h4-7H,1-3H2/t4-,5-,6+,7-,8+/m0/s1",C1CC23CC4OC2C4C13,train
dsgdb9nsd_041296,18,gdb,41296,3.69945,1.74158,1.64,1.169,74.37,-0.2209,0.0767,0.2976,881.736,0.150361,-401.849847,-401.843816,-401.842872,-401.879814,26.383,C1CC23CC4OC2C4N13,"InChI=1S/C7H9NO/c1-2-8-5-4-3-7(1,8)6(5)9-4/h4-6H,1-3H2	InChI=1S/C7H9NO/c1-2-8-5-4-3-7(1,8)6(5)9-4/h4-6H,1-3H2/t4-,5+,6-,7-/m0/s1",C1CC23CC4OC2C4N13,test
dsgdb9nsd_041297,19,gdb,41297,3.61302,1.73595,1.62723,1.3617,78.64,-0.231,0.0807,0.3117,905.9904,0.161884,-385.804565,-385.798401,-385.797457,-385.834573,27.368,C1CC23OC4CC2C4C13,"InChI=1S/C8H10O/c1-2-8-4(1)7-5(8)3-6(7)9-8/h4-7H,1-3H2	InChI=1S/C8H10O/c1-2-8-4(1)7-5(8)3-6(7)9-8/h4-7H,1-3H2/t4-,5-,6+,7-,8+/m0/s1",C1CC23OC4CC2C4C13,train
dsgdb9nsd_041298,19,gdb,41298,3.60473,1.71141,1.62078,1.6585,78.0,-0.237,0.0799,0.3169,905.7274,0.162538,-385.801827,-385.795765,-385.79482,-385.831774,26.902,C1OC23CC4CC2C4C13,"InChI=1S/C8H10O/c1-4-2-8-5(1)7(4)6(8)3-9-8/h4-7H,1-3H2	InChI=1S/C8H10O/c1-4-2-8-5(1)7(4)6(8)3-9-8/h4-7H,1-3H2/t4-,5-,6-,7+,8+/m0/s1",C1OC23CC4CC2C4C13,train
dsgdb9nsd_041299,18,gdb,41299,3.67458,1.7505,1.643,0.8417,74.2,-0.2183,0.0604,0.2787,880.1923,0.150578,-401.829755,-401.823751,-401.822807,-401.859661,26.368,C1OC23CC4CC2N4C13,"InChI=1S/C7H9NO/c1-4-2-7-5(1)8(4)6(7)3-9-7/h4-6H,1-3H2	InChI=1S/C7H9NO/c1-4-2-7-5(1)8(4)6(7)3-9-7/h4-6H,1-3H2/t4-,5+,6+,7+/m0/s1",C1OC23CC4CC2N4C13,train
dsgdb9nsd_041300,17,gdb,41300,3.70484,1.73463,1.63373,2.3067,70.11,-0.2253,0.0715,0.2969,864.9833,0.138265,-421.722207,-421.71631,-421.715366,-421.752111,25.604,C1OC23CC4OC2C4C13,"InChI=1S/C7H8O2/c1-4-5-3-2-8-7(1,3)6(5)9-4/h3-6H,1-2H2	InChI=1S/C7H8O2/c1-4-5-3-2-8-7(1,3)6(5)9-4/h3-6H,1-2H2/t3-,4-,5+,6-,7-/m0/s1",C1OC23CC4OC2C4C13,train
dsgdb9nsd_041301,18,gdb,41301,3.73211,1.73064,1.64322,1.2061,74.54,-0.2259,0.0707,0.2966,879.2547,0.150869,-401.825846,-401.819873,-401.818929,-401.855746,26.174,C1OC23CN4CC2C4C13,"InChI=1S/C7H9NO/c1-4-6-5-2-9-7(4,5)3-8(1)6/h4-6H,1-3H2	InChI=1S/C7H9NO/c1-4-6-5-2-9-7(4,5)3-8(1)6/h4-6H,1-3H2/t4-,5-,6+,7+/m0/s1",C1OC23CN4CC2C4C13,train
dsgdb9nsd_041302,17,gdb,41302,4.02635,1.63142,1.55221,0.5779,71.46,-0.2399,0.0565,0.2964,883.5801,0.137783,-421.679938,-421.673984,-421.67304,-421.709889,25.815,C1OC2C3C4CC12C3O4,"InChI=1S/C7H8O2/c1-3-4-5-7(1,2-8-5)6(4)9-3/h3-6H,1-2H2	InChI=1S/C7H8O2/c1-3-4-5-7(1,2-8-5)6(4)9-3/h3-6H,1-2H2/t3-,4-,5+,6-,7-/m1/s1",C1OC2C3C4CC12C3O4,train
dsgdb9nsd_041303,17,gdb,41303,3.7575,1.75941,1.65488,1.2829,71.21,-0.2431,0.0503,0.2933,860.3275,0.137926,-421.714477,-421.708567,-421.707623,-421.744354,25.697,C1C2OC34COC3C2C14,"InChI=1S/C7H8O2/c1-3-5-4(1)9-7(3)2-8-6(5)7/h3-6H,1-2H2	InChI=1S/C7H8O2/c1-3-5-4(1)9-7(3)2-8-6(5)7/h3-6H,1-2H2/t3-,4+,5-,6-,7-/m0/s1",C1C2OC34COC3C2C14,train
dsgdb9nsd_041304,18,gdb,41304,3.7116,1.74312,1.66091,2.9392,74.94,-0.2294,0.0623,0.2917,877.1915,0.150766,-401.834973,-401.829022,-401.828078,-401.864867,25.986,C1C2CC34COC3C2N14,"InChI=1S/C7H9NO/c1-4-2-8-5(4)6-7(1,8)3-9-6/h4-6H,1-3H2	InChI=1S/C7H9NO/c1-4-2-8-5(4)6-7(1,8)3-9-6/h4-6H,1-3H2/t4-,5+,6+,7+/m1/s1",C1C2CC34COC3C2N14,train
dsgdb9nsd_041305,18,gdb,41305,3.7818,1.71658,1.63232,1.6052,74.7,-0.2314,0.0515,0.2829,880.7031,0.150966,-401.825771,-401.819812,-401.818868,-401.855685,25.978,C1C2C3C4OCC24CN13,"InChI=1S/C7H9NO/c1-4-5-6-7(4,3-9-6)2-8(1)5/h4-6H,1-3H2	InChI=1S/C7H9NO/c1-4-5-6-7(4,3-9-6)2-8(1)5/h4-6H,1-3H2/t4-,5+,6-,7+/m0/s1",C1C2C3C4OCC24CN13,train
dsgdb9nsd_041306,21,gdb,41306,2.97827,2.0266,1.71859,0.15,84.7,-0.216,0.0833,0.2993,902.8753,0.186504,-349.87356,-349.867249,-349.866304,-349.903541,28.649,C1CC23CC4CC2CC134,"InChI=1S/C9H12/c1-2-9-5-6-3-7(9)4-8(1,6)9/h6-7H,1-5H2	InChI=1S/C9H12/c1-2-9-5-6-3-7(9)4-8(1,6)9/h6-7H,1-5H2/t6-,7-,8-,9-/m0/s1",C1C2CC34CCC23CC14,test
dsgdb9nsd_041307,19,gdb,41307,3.08554,2.05817,1.74338,1.8747,77.48,-0.2251,0.0719,0.2971,860.4942,0.162111,-385.792457,-385.786292,-385.785348,-385.822376,27.469,C1CC23CC4OC2CC134,"InChI=1S/C8H10O/c1-2-8-4-5-7(1,8)3-6(8)9-5/h5-6H,1-4H2	InChI=1S/C8H10O/c1-2-8-4-5-7(1,8)3-6(8)9-5/h5-6H,1-4H2/t5-,6-,7-,8-/m0/s1",C1CC23CC4OC2CC143,train
dsgdb9nsd_041308,19,gdb,41308,3.07355,2.07298,1.75105,1.5797,77.29,-0.2204,0.0751,0.2955,862.3567,0.162126,-385.798617,-385.792418,-385.791474,-385.828593,27.46,C1CC23OC4CC2CC134,"InChI=1S/C8H10O/c1-2-8-5-3-6(9-8)7(1,8)4-5/h5-6H,1-4H2	InChI=1S/C8H10O/c1-2-8-5-3-6(9-8)7(1,8)4-5/h5-6H,1-4H2/t5-,6+,7-,8-/m0/s1",C1C2OC34CCC23CC14,train
dsgdb9nsd_041309,18,gdb,41309,3.11696,2.09722,1.75974,1.3725,73.67,-0.2123,0.0655,0.2778,841.95,0.150383,-401.832405,-401.826243,-401.825299,-401.862393,27.006,C1CC23OC4CC2NC134,"InChI=1S/C7H9NO/c1-2-7-4-3-5(9-7)6(1,7)8-4/h4-5,8H,1-3H2	InChI=1S/C7H9NO/c1-2-7-4-3-5(9-7)6(1,7)8-4/h4-5,8H,1-3H2/t4-,5-,6+,7+/m1/s1",C1C2OC34CCC23NC14,train
